Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Other Federal Reg. Exemption,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?,hub_delta_v_less_than_1mph,hub_zip_code,hub_location,hub_crash_type,hub_is_police_reported,hub_is_any_injury_reported,data_period,reportable_v2,reportable_v3,filter_has_injury,filter_is_vru,filter_has_airbag,filter_has_tow,filter_is_5day_trigger,filter_is_single_vehicle,filter_waymo_struck_another,filter_deltav_over_1mph,filter_waymo_was_moving,filter_waymo_was_stationary
30270-10052,1,Waymo LLC,Monthly,2.0,2025.0,MAR-2025,SADHW2S12R1, ,,Jaguar,I-PACE, ,2024.0, ,64e2731246da764,27942.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,16:01, ,4df5e75df4f4fe9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Mountain View, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Making Right Turn,No,No, , , ,Y, , , , , , , ,Stopped,No,No,Yes,0.0, , , , , , ,Y, , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 4:01 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Mountain View, California was in a collision involving a passenger car on [XXX].
The Waymo AV was traveling south on[XXX] and came to a stop at a red light in the dedicated right turn lane  at the intersection with [XXX]. The Waymo AV proceeded from the stop line, and then came to a stop again before entering the [XXX]. A passenger car that was making a right turn directly behind the Waymo AV continued forward and the front of the passenger car made contact with the rear of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The passenger car sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94043,MOUNTAIN_VIEW,V2V F2R,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-10053,1,Waymo LLC,Monthly,2.0,2025.0,MAR-2025,SADHW2S17R1, ,,Jaguar,I-PACE, ,2024.0, ,aaf86a387139363,1745.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,07:26, ,3d4bf64a0b9921a,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight, , ,Y, , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , , , ,Y, , , ,Parked,No,No,No Passengers in Vehicle,0.0, , ,Y, , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 7:26 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX]. 
The Waymo AV was parked at the curb facing east on[XXX]when a passenger car traveling east in the rightmost lane of [XXX] approached the Waymo AV from behind and attempted to pass the Waymo AV. The passenger side of the passenger car then made contact with the driver side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The passenger car sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94102,SAN_FRANCISCO,V2V Lateral,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-10054,2,Waymo LLC,10-Day Update,,,MAR-2025,SADHW2S19R1, ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],Jaguar,I-PACE, ,2024.0, ,62060b6190797d9,18469.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,08:12, ,245fcf475614f10,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,35.0, ,Daylight,Y, , , , , , , ,,Non-Motorist: Other,No Injuries Reported,Yes,"Other, see Narrative",,, , , , , , , , , , , ,Stopped,No,No,No Passengers in Vehicle,0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"The content of this report is unchanged from the initial report submitted on February [XXX], 2025 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On February [XXX], 2025 at 8:12 AM PT a Waymo Autonomous Vehicle operating in Culver City, California was in a collision involving a shopping cart.  
The Waymo AV was stopped at a red traffic light heading [XXX]. A pedestrian pushing a shopping cart approached the Waymo AV from behind and made contact with the left rear drivers side of the stationary Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode.  The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user was involved. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,90066,LOS_ANGELES,Pedestrian,False,False,prior_june16,True,True,False,True,False,False,True,False,False,True,False,True
30270-10057,1,Waymo LLC,Monthly,2.0,2025.0,MAR-2025,SADHW2S19R1, ,,Jaguar,I-PACE, ,2024.0, ,7429c8f0a22ec71,26958.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,23:58, ,fbe6478d5c0c171,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,20.0, ,Dark - Lighted,Y, , , , , , , ,,Passenger Car,Minor,Yes,Proceeding Straight,No,No, , , , , , , ,Y, , , ,Stopped,No,No,Yes,0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 11:58 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX]. 
The Waymo AV was travelling northbound in the left lane of [XXX] when it began to change lanes to the right lane and came to a stop partially between both lanes in order to yield to a stopped vehicle ahead in the right lane. While the Waymo AV remained stopped, a passenger car traveling in the left lane attempted to maneuver around the Waymo AV, and the passenger side of the passenger car made contact with the rear driver side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,94117,SAN_FRANCISCO,V2V Lateral,False,True,prior_june16,True,True,True,False,False,False,True,False,False,False,False,True
30270-10058,1,Waymo LLC,Monthly,2.0,2025.0,MAR-2025,SADHW2S13R1, ,,Jaguar,I-PACE, ,2024.0, ,545879f6fb2ad86,87.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,22:03, ,a23645e9ae97899,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25.0, ,Dark - Lighted,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Crossing into Opposing Lane,No,No, , , , , , , ,Y, , , ,Stopped,No,No,Yes,0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 10:03 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX].
The Waymo AV was traveling southbound on [XXX] and came to a stop at a stop sign at the intersection at [XXX]. While the Waymo AV remained stopped, a passenger car traveling southbound on [XXX] approached the Waymo AV from behind and attempted to maneuver around the left side of the Waymo AV, crossing into the opposite lane of travel. During this maneuver, the passenger side of the passenger car made contact with the rear driver side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94117,SAN_FRANCISCO,V2V F2R,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-10059,1,Waymo LLC,5-Day,,,FEB-2025,SADHW2S12R1, ,,Jaguar,I-PACE, ,2024.0, ,3ce0e4d09f01ed3,77471.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),ADOT,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,09:17, ,3b435f5d69bb89b,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Phoenix, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,40.0, ,Daylight,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , ,Y, , , , , ,Proceeding Straight,No,Yes,No Passengers in Vehicle,1.0, , , , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 9:17 AM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Phoenix, Arizona was in a collision involving an SUV on [XXX]. 
The Waymo AV was traveling westbound on [XXX] in the center lane, slowing for a queue of traffic for a red light at the intersection at [XXX]. An SUV traveling westbound in the center lane on [XXX] approached the Waymo AV from behind, and the front of the SUV made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,85034,PHOENIX,V2V F2R,False,False,prior_june16,True,True,False,False,False,True,True,False,False,True,True,False
30270-10060,1,Waymo LLC,5-Day,,,FEB-2025,SADHW2S1XR1, ,,Jaguar,I-PACE, ,2024.0, ,e1600decf466846,4051.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,19:22, ,ec25755718a0c9f,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Beverly Hills, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,35.0, ,Dark - Lighted,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , ,Y, , , , , ,Proceeding Straight,No,Yes,Yes,3.0, , , , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,Yes,Beverly Hills Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,Yes, ,"On February [XXX], 2025 at 7:22 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Beverly Hills, California was in a collision involving an SUV on [XXX]. 
The Waymo AV was traveling northeastbound on [XXX] in the left lane and slowing for a queue of traffic ahead in the same lane. An SUV traveling northeastbound in the left lane approached the Waymo AV from behind, and the front of the SUV made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,90210,LOS_ANGELES,V2V F2R,True,False,prior_june16,True,True,False,False,False,True,True,False,False,True,True,False
30270-10067,1,Waymo LLC,Monthly,2.0,2025.0,MAR-2025,SADHW2S1XR1, ,,Jaguar,I-PACE, ,2024.0, ,21abb73f00f3a18,46602.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,11:35, ,9612a9723e060e4,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Backing,No,No, , , ,Y, , , , , , , ,Parked,No,No,No Passengers in Vehicle,0.0, , , , , , ,Y, , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 11:35 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX]. 
The Waymo AV was parked at the curb facing south on [XXX] when a passenger car attempting to park directly in front of the Waymo AV reversed, and the rear of the passenger car then made contact with the front of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94133,SAN_FRANCISCO,V2V Backing,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-10075,2,Waymo LLC,10-Day Update,,,MAR-2025,SADHW2S15R1, ,,Jaguar,I-PACE, ,2024.0, ,da1c07fbe9f0399,3577.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,09:06, ,7021e4061ead5bc,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight, , ,Y, , , , , ,,Non-Motorist: Cyclist,No Injuries Reported,Yes,Passing,,, , , , , , , , , , , ,Stopped,No,No,No Passengers in Vehicle,0.0, , ,Y, , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"The content of this report is unchanged from the initial report submitted on February [XXX], 2025 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On February [XXX], 2025 at 9:06 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a cyclist near the [XXX]. 
The Waymo AV was stopped at the curb facing north on [XXX] after a passenger drop-off when a cyclist traveling north passed between the Waymo AV and a passenger car that was stopped next to the driver side of the Waymo AV.  As the cyclist passed the stationary Waymo AV, the cyclist made contact with the driver side mirror of the Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Waymo identified damage to the Waymo AV on February [XXX], 2025 and identified that the damage resulted from contact with a vulnerable road user on February [XXX], 2025.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user was involved. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94102,SAN_FRANCISCO,Cyclist,False,False,prior_june16,True,True,False,True,False,False,True,False,False,True,False,True
30270-10076,1,Waymo LLC,Monthly,2.0,2025.0,MAR-2025,SADHW2S10M1, ,,Jaguar,I-PACE, ,2021.0, ,54438cbdb57334f,62004.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,13:49, ,9b6c6e6504c9cd9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Wet,No Unusual Conditions,15.0, ,Daylight, , , , ,Y, , , ,,"Other, see Narrative",No Injuries Reported,Yes,"Other, see Narrative",Not Applicable,Not Applicable, , , , , , , , , , ,Y,Proceeding Straight,No,No,No Passengers in Vehicle,14.0, , , , , , ,Y, , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 1:49 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a fallen utility line on the [XXX]. 
The Waymo AV was traveling southwestbound on [XXX] when the front of the Waymo AV made contact with a fallen utility line hanging across both travel lanes. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,94134,SAN_FRANCISCO,Single Vehicle,False,False,prior_june16,True,True,False,False,False,False,False,False,True,False,True,False
30270-10077,1,Waymo LLC,Monthly,2.0,2025.0,MAR-2025,SADHW2S15R1, ,,Jaguar,I-PACE, ,2024.0, ,c8ac17680c44a98,29485.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,07:02, ,49187973fd18d64,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Wet,No Unusual Conditions,35.0, ,Daylight, , , , ,Y, , , ,,SUV,No Injuries Reported,Yes,Proceeding Straight,No,No, , ,Y, , , , , , , , ,Making Left Turn,No,No,No Passengers in Vehicle,11.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 7:02 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Los Angeles, California was in a collision involving an SUV on [XXX]. 
The Waymo AV was traveling southwestbound on [XXX] when it stopped for a stop sign at the intersection with [XXX] with the left turn signal activated, preparing to make a left turn onto [XXX]. After the Waymo AV had stopped, an SUV traveling northwest on [XXX] came to a stop at the intersection, slightly in the intersection beyond the white stop line road marking. The Waymo AV then began to complete the left turn onto Bundy Drive when the SUV proceeded to move forward through the intersection and the front driver side of the SUV made contact with the rear driver side of the Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,90049,LOS_ANGELES,V2V Intersection,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,True,False
30270-10078,1,Waymo LLC,Monthly,2.0,2025.0,MAR-2025,SADHW2S15R1, ,,Jaguar,I-PACE, ,2024.0, ,07448791ab013d2,18166.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,14:36, ,0baa19c3c4de7ed,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , ,Y, , , , , ,Proceeding Straight,No,No,Yes,1.0, , , , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 2:36 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving an SUV on [XXX]. 
The Waymo AV was traveling southbound on [XXX] and came to a stop for a stop sign at the intersection at[XXX]. As the Waymo AV began to proceed straight through the intersection, an SUV approached the Waymo AV from behind, and the front of the SUV made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94102,SAN_FRANCISCO,V2V F2R,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,True,False
30270-10079,1,Waymo LLC,Monthly,2.0,2025.0,MAR-2025,SADHW2S12R1, ,,Jaguar,I-PACE, ,2024.0, ,1d48c86b532faa3,29477.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,13:59, ,c0f34afded1bc4d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Changing Lanes,No,No, , ,Y, , , , , , , , ,Stopped,No,No,Yes,0.0, , , , , , , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 1:59 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX].
The Waymo AV was traveling southwestbound in the center of three lanes on [XXX] when it came to a stop, yielding to the trailer of a heavy truck in the rightmost lane which crossed into the center lane in front of the Waymo AV. A passenger car traveling in the rightmost lane directly behind the heavy truck began to change lanes into the center lane, and the front driver side of the passenger car made contact with the rear passenger side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94103,SAN_FRANCISCO,V2V Lateral,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
